ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_2,percent_change_Close_lag_3,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_Divergence,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,B%,positive_streak,negative_streak,is_gap_up,is_gap_down,move_from_gap%,VPT,RF_Predictions,LSTM_Predictions,Prediction_Error
0.2267,-0.75,-0.3757,-0.3948,1.123,-0.875,0.6553,0.0,0.0,0.43,0.4153,0.4863,0.0,-0.2102,0.6016,1.063,1.115,-0.8096,0.575,-0.99899999,0.644,-0.538,0.5493,0.252,0.3896,0.532,0.0,0.0,0.466,0.0,0.2585,-0.705,0.5547,-0.9443,0.0,0.0,-0.3333,1.101,-0.982,-0.71,0.0,2.0,0.0,0.0,0.0,-0.5664,0.5645808,,
0.2239,-0.2411,-0.298,-0.4185,-0.7466,-0.875,0.6465,0.0,0.0,0.3298,0.313,0.539,0.0,-0.2098,0.4465,0.917,1.145,-0.2783,0.565,1.14300001,0.559,-0.999,-0.5376,0.5493,0.3818,0.526,0.0,0.0,0.4539,0.0,0.3123,-0.4495,0.373,1.532,1.0,0.0,-0.3333,0.5947,-0.4683,-0.426,1.0,0.0,0.0,0.0,0.0,0.956,-0.2480931999999999,,
0.1644,-0.286,-0.314,-0.4336,0.4043,-0.875,0.6377,0.0,0.0,0.347,0.3357,0.53,0.0,-0.2094,-0.0992,0.7476,1.142,-0.3235,0.5605,-0.19909999,0.4814,1.143,-0.9985,-0.5376,0.3782,0.5186,0.0,0.0,0.4424,0.0,0.302,-0.316,0.2634,-0.1255,0.0,-0.5,-0.3333,0.6216,-0.4912,-0.4412,0.0,1.0,0.0,0.0,0.0,-0.07495,0.2204044,,
0.1702,-0.1394,-0.294,-0.4443,-0.591,-0.875,0.6294,0.0,0.0,0.322,0.3098,0.544,0.0,-0.209,-0.4604,0.602,1.104,-0.1832,0.558,0.30100001,0.414,-0.1991,1.143,-0.9985,0.381,0.5127,0.0,0.0,0.4333,0.0,0.317,-0.2153,0.1893,0.1158,0.0,0.0,0.0,0.4453,-0.3552,-0.3281,1.0,0.0,0.0,0.0,0.0,0.0697,-0.162104,,
0.1641,-0.1968,-0.306,-0.448,0.823,-0.875,0.6206,0.0,0.0,0.3367,0.3254,0.5366,0.0,-0.2086,0.0324,0.451,1.025,-0.2346,0.557,-0.14869999,0.2433,0.301,-0.199,1.143,0.3816,0.5,0.0,0.0,0.4214,0.0,0.309,-0.0902,0.08734,-0.10767,0.0,-0.5,0.0,0.4253,-0.4153,-0.349,0.0,1.0,0.0,0.0,0.0,-0.0641,-1.602004,,
1.093,-1.89,-0.6255,-0.502,13.18,-0.875,0.6123,0.0,0.0,0.8584,0.775,0.3225,0.0,-0.2083,2.602,0.5186,0.957,-1.661,0.502,-2.62699999,0.3132,-0.1487,0.3008,-0.199,0.3484,0.4822,0.0,0.0,0.3992,0.0,0.0881,-0.9316,0.6704,-17.64,0.0,-0.5,-0.3333,2.463,-2.104,-1.185,0.0,2.0,0.0,1.0,-10.06,-10.56,1.07094,,
0.9053,-1.14,-0.522,-0.5547,-0.3652,-0.875,0.6035,0.0,0.0,0.6743,0.604,0.3923,0.0,-0.2079,0.5376,0.6665,0.936,-0.803,0.4734,1.74400001,0.3877,-2.627,-0.1487,0.3008,0.3286,0.4668,0.0,0.0,0.3872,0.0,0.1594,-0.8555,0.637,2.307,0.0,0.0,-0.3333,1.57,-1.189,-0.959,1.0,0.0,0.0,0.0,0.0,1.666,0.7537704,,
0.86,-0.705,-0.4653,-0.588,-0.3523,-0.875,0.5947,0.0,0.0,0.5845,0.5166,0.431,0.0,-0.2075,1.612,0.7817,0.9014,-0.3696,0.464,0.9020000100000001,0.3887,1.744,-2.625,-0.1487,0.3208,0.4517,0.0,0.0,0.3767,0.0,0.1986,-0.5737,0.4292,1.256,1.0,0.0,0.0,1.136,-0.685,-0.6646,2.0,0.0,0.0,0.0,0.0,0.8496,-1.0283239999999998,,
1.128,-1.173,-0.5664,-0.634,0.9995,-0.875,0.5864,0.0,0.0,0.756,0.6675,0.3635,0.0,-0.2072,1.317,0.86,0.8623,-0.921,0.456,-1.52499999,0.4827,0.902,1.743,-2.625,0.2964,0.4343,0.0,0.0,0.3657,0.0,0.1292,-0.724,0.522,-1.131,0.0,-0.5,-0.3333,1.702,-1.158,-0.916,0.0,1.0,0.0,0.0,0.0,-0.7397,1.4779239999999998,,
0.981,-0.4268,-0.4558,-0.659,-0.6763,-0.875,0.5776,0.0,0.0,0.5757,0.4966,0.4382,0.0,-0.2067,1.291,0.921,0.845,-0.131,0.4453,1.79400001,0.4905,-1.525,0.901,1.743,0.2837,0.4204,0.0,0.0,0.3586,0.0,0.2056,-0.3809,0.279,1.64,1.0,0.0,0.0,0.939,-0.3374,-0.467,1.0,0.0,0.0,0.0,0.0,1.139,0.5878052000000002,,
0.979,-0.1697,-0.4211,-0.6733,-0.679,-0.875,0.569,0.0,0.0,0.526,0.4453,0.4622,0.0,-0.2063,1.235,0.964,0.8286,0.16,0.4382,0.5410000100000001,0.4958,1.794,-1.524,0.901,0.2722,0.4094,0.0,0.0,0.3547,0.0,0.2299,-0.2253,0.1653,0.744,2.0,0.5,0.3333,0.6953,-0.0779,-0.3137,2.0,0.0,0.0,0.0,0.0,0.4836,0.377548,,
0.943,0.06094,-0.3901,-0.686,-2.004,-0.75,0.5605,1.0,0.0,0.481,0.4028,0.484,0.0,-0.2059,0.4602,0.9707,0.8247,0.387,0.4358,0.47700001,0.4648,0.541,1.792,-1.524,0.265,0.3994,0.0,0.0,0.349,0.0,0.252,-0.1968,0.151,0.2732,2.0,0.5,0.3333,0.4863,0.1141,-0.1698,3.0,0.0,0.0,0.0,0.0,0.174,-0.25576,,
0.9736,-0.011215,-0.4126,-0.7065,-0.7803,-0.625,0.552,1.0,0.0,0.5137,0.4333,0.4695,0.0,-0.2056,-0.1788,0.9414,0.821,0.2876,0.4321,-0.31229999,0.3708,0.477,0.541,1.792,0.2854,0.39,0.0,0.0,0.3403,0.0,0.2369,-0.313,0.2374,-0.1349,1.0,0.5,0.0,0.574,0.01134,-0.2136,0.0,1.0,0.0,0.0,0.0,-0.08435,-0.3093532,,
0.9385,-0.00952,-0.421,-0.7227,0.2172,-0.5,0.543,1.0,0.0,0.5234,0.4468,0.4646,0.0,-0.2052,-0.3953,0.876,0.808,0.2717,0.429,-0.10539999,0.3274,-0.3123,0.4768,0.541,0.2954,0.381,0.0,0.0,0.3342,0.0,0.2318,-0.259,0.1929,-0.03333,1.0,0.0,0.0,0.549,-0.04282,-0.211,0.0,2.0,0.0,0.0,0.0,-0.02109,0.0574439999999999,,
1.007,-0.285,-0.472,-0.7354,-12.47,-0.5,0.5347,0.0,0.0,0.601,0.5195,0.431,0.0,-0.2048,0.4714,0.8086,0.783,-0.01317,0.4253,-0.74069999,0.2822,-0.1054,-0.3123,0.4768,0.2954,0.3699,0.0,0.0,0.3262,0.0,0.197,-0.2212,0.1497,-0.3699,0.0,0.0,0.0,0.7812,-0.2974,-0.3901,0.0,3.0,0.0,0.0,0.0,-0.235,-0.1818959999999999,,
0.8774,-0.3188,-0.4907,-0.761,0.303,-0.5,0.526,0.0,0.0,0.6235,0.5547,0.419,0.0,-0.2045,-0.5845,0.737,0.7573,-0.02744,0.4148,-0.27219999,0.2673,-0.7407,-0.10535,-0.3123,0.3032,0.3582,0.0,0.0,0.3196,0.0,0.1846,-0.4355,0.315,-0.0982,-1.0,0.0,-0.3333,0.8384,-0.341,-0.4314,0.0,4.0,0.0,0.0,0.0,-0.0642,-0.345642,,
1.007,-0.4993,-0.5337,-0.7896,0.924,-0.5,0.517,0.0,0.0,0.6973,0.6187,0.39,0.0,-0.2041,0.6206,0.627,0.7305,-0.2496,0.409,-0.6605999899999999,0.2856,-0.2722,-0.74,-0.10535,0.2964,0.3499,0.0,0.0,0.313,0.0,0.1548,-0.4824,0.3408,-0.334,-2.0,-0.5,-0.3333,1.053,-0.5093,-0.5723,0.0,5.0,0.0,0.0,0.0,-0.2207,-0.3644519999999998,,
1.195,-0.6123,-0.57,-0.824,0.4363,-0.5,0.509,0.0,0.0,0.7646,0.6704,0.366,0.0,-0.2036,1.149,0.4521,0.6953,-0.4333,0.4038,-0.5649999899999999,0.306,-0.6606,-0.2722,-0.74,0.283,0.3408,0.0,0.0,0.305,0.0,0.1299,-0.5913,0.4175,-0.3247,-2.0,-1.0,-0.6665,1.219,-0.6235,-0.6626,0.0,5.0,0.0,0.0,0.0,-0.2202,0.0457664,,
1.158,-0.523,-0.573,-0.8584,-0.05774,-0.5,0.5,0.0,0.0,0.769,0.678,0.3635,0.0,-0.2032,-0.2986,0.1648,0.651,-0.3726,0.3948,-0.05773999,0.2888,-0.565,-0.66,-0.2722,0.2664,0.3335,0.0,0.0,0.2952,0.0,0.1273,-0.5806,0.4082,-0.0333,-2.0,-1.0,-0.6665,0.945,-0.7876,-0.625,0.0,5.0,0.0,0.0,0.0,-0.02309,0.8685019599999998,,
0.535,-0.07764,-0.4944,-0.84,-0.996,-0.5,0.4915,0.0,0.0,0.6143,0.576,0.4165,0.0,-0.2029,0.4187,0.01936,0.571,-0.00991,0.4106,1.27200001,0.253,-0.05774,-0.5645,-0.66,0.259,0.3281,0.0,0.0,0.2896,0.0,0.1815,0.321,-0.2856,0.844,-1.0,-1.0,-0.3333,0.3984,-0.2747,-0.2405,1.0,0.0,1.0,0.0,8.27,0.5864,0.02617012,,
0.5684,-0.4578,-0.555,-0.843,11.56,-0.5,0.4827,0.0,0.0,0.713,0.674,0.3755,0.0,-0.2025,0.408,-0.05972,0.489,-0.4507,0.4158,-0.93749999,0.263,1.272,-0.05768,-0.5645,0.2466,0.3225,0.0,0.0,0.2842,0.0,0.1394,-0.1313,0.05692,-0.2666,-1.0,-1.5,-0.6665,0.7188,-0.584,-0.4812,0.0,1.0,0.0,0.0,0.0,-0.1765,-0.6533063999999998,,
0.5776,-0.7236,-0.605,-0.8604,0.9126,-0.5,0.474,0.0,0.0,0.799,0.7607,0.3418,0.0,-0.2021,1.044,-0.1234,0.405,-0.704,0.408,-0.80129999,0.2456,-0.9375,1.272,-0.05768,0.2341,0.3142,0.0,0.0,0.2744,0.0,0.1046,-0.447,0.2937,-0.563,-1.0,-2.0,-1.0,0.93,-0.8604,-0.657,0.0,2.0,0.0,0.0,0.0,-0.3867,-0.8026455999999996,,
0.769,-1.166,-0.6797,-0.8735,0.929,-0.5,0.4656,0.0,0.0,0.946,0.894,0.2913,0.0,-0.2018,2.12,-0.165,0.307,-1.106,0.3982,-1.23999999,0.2715,-0.8013,-0.937,1.272,0.2164,0.3027,0.0,0.0,0.263,0.0,0.05255,-0.3862,0.226,-1.046,-1.0,-2.0,-1.0,1.312,-1.287,-0.9014,0.0,3.0,0.0,0.0,0.0,-0.7417,-1.1593319999999996,,
1.953,-2.193,-0.975,-0.9375,2.055,-0.5,0.4568,0.0,0.0,1.714,1.573,0.0915,0.0,-0.2014,3.236,-0.08954,0.2067,-2.035,0.3687,-2.62699999,0.6006,-1.24,-0.801,-0.937,0.1748,0.2864,0.0,0.0,0.2408,0.0,-0.1527,-1.269,0.847,-4.316,-1.0,-2.0,-1.333,2.893,-2.379,-1.185,0.0,4.0,0.0,0.0,0.0,-3.215,2.1240600000000005,,
1.719,-1.263,-0.7446,-0.976,-0.5757,-0.5,0.4482,0.0,0.0,1.12,0.9863,0.2456,0.0,-0.201,3.236,0.1589,0.1364,-0.894,0.3247,2.93800001,0.588,-2.627,-1.239,-0.801,0.1581,0.275,0.0,0.0,0.2267,0.0,0.00571,-0.6694,0.4324,5.375,-1.0,-1.5,-1.333,1.744,-0.9604,-0.716,1.0,0.0,0.0,0.0,0.0,4.99,-0.885792,,
1.85,-1.431,-0.793,-1.024,0.3037,-0.625,0.4397,0.0,0.0,1.232,1.089,0.2118,0.0,-0.2006,0.9194,0.368,0.1962,-1.087,0.3079,-0.90899999,0.6724,2.938,-2.625,-1.239,0.137,0.264,0.0,0.0,0.2213,0.0,-0.02895,-0.812,0.532,-0.554,-1.0,-1.5,-1.667,2.025,-1.156,-0.802,0.0,1.0,0.0,0.0,0.0,-0.4321,-0.1904856,,
2.348,-1.994,-0.9023,-1.083,0.6333,-0.75,0.4312,0.0,0.0,1.524,1.343,0.1372,0.0,-0.2002,1.125,0.5625,0.302,-1.715,0.2898,-2.08599999,0.8384,-0.909,2.936,-2.625,0.09814,0.2512,0.0,0.0,0.2089,0.0,-0.1056,-0.9043,0.576,-1.092,-1.0,-1.5,-1.667,2.893,-1.768,-0.9673,0.0,2.0,0.0,1.0,-10.06,-0.8823,0.4903,,
2.371,-1.476,-0.8535,-1.135,-0.1926,-0.875,0.4224,0.0,0.0,1.398,1.213,0.1686,0.0,-0.1998,1.922,0.7246,0.4043,-1.255,0.2769,0.95100001,0.921,-2.086,-0.9087,2.936,0.06934,0.2394,0.0,0.0,0.1962,0.0,-0.07336,-0.7866,0.495,0.3804,0.0,-1.0,-1.333,2.283,-1.173,-0.746,1.0,0.0,0.0,0.0,0.0,0.3342,0.4832371999999997,,
2.174,-0.884,-0.7905,-1.173,-0.3735,-0.875,0.4138,0.0,0.0,1.24,1.068,0.2095,0.0,-0.1995,0.549,0.856,0.4993,-0.6904,0.2656,1.20000001,0.9697,0.951,-2.086,-0.9087,0.05093,0.2279,0.0,0.0,0.1886,0.0,-0.0313,-0.598,0.3618,0.4014,1.0,-0.5,-1.0,1.676,-0.53,-0.543,2.0,0.0,0.0,0.0,0.0,0.34,-0.1583719999999999,,
2.23,-0.7812,-0.7954,-1.21,-0.01455,-0.875,0.4053,0.0,0.0,1.255,1.078,0.2046,0.0,-0.1991,-0.009026,0.9624,0.5835,-0.6665,0.258,-0.13499999000000001,0.9844,1.2,0.9507,-2.086,0.03888,0.2172,0.0,0.0,0.1772,0.0,-0.03625,-0.5854,0.3499,-0.02847,0.0,-1.0,-1.0,1.603,-0.5015,-0.513,0.0,1.0,0.0,0.0,0.0,-0.02307,0.0315039999999999,,
2.172,-0.569,-0.7827,-1.24,-0.2178,-0.875,0.3965,0.0,0.0,1.223,1.051,0.2118,0.0,-0.1987,0.7314,1.05,0.6616,-0.4758,0.2478,0.20350000999999998,0.9624,-0.135,1.199,0.9507,0.0556,0.2083,0.0,0.0,0.165,0.0,-0.02882,-0.5093,0.2922,0.0752,1.0,-0.5,-0.6665,1.407,-0.3484,-0.4456,1.0,0.0,0.0,0.0,0.0,0.06122,0.0198399999999999,,
2.709,-1.366,-0.911,-1.281,1.983,-0.875,0.388,0.0,0.0,1.563,1.352,0.1252,0.0,-0.1984,2.82,1.135,0.7397,-1.28,0.2307,-2.42199999,0.9644,0.2035,-0.1349,1.199,0.03888,0.1948,0.0,0.0,0.1476,0.0,-0.1178,-0.6206,0.3467,-1.757,1.0,-0.5,-0.6665,2.484,-1.086,-0.7026,0.0,1.0,0.0,0.0,0.0,-1.42,-0.004316,,
2.82,-0.908,-0.8696,-1.318,-0.291,-0.875,0.3794,0.0,0.0,1.46,1.234,0.1516,0.0,-0.1979,2.89,1.222,0.8184,-0.793,0.2134,0.8164000100000001,0.926,-2.422,0.2034,-0.1349,0.03049,0.1825,0.0,0.0,0.1322,0.0,-0.09045,-0.539,0.2925,0.5645,1.0,0.0,-0.3333,1.948,-0.648,-0.556,1.0,0.0,0.0,0.0,0.0,0.5034,-0.0669372,,
3.008,-1.26,-0.9443,-1.375,0.6333,-0.875,0.3706,0.0,0.0,1.675,1.427,0.10114,0.0,-0.1975,1.451,1.249,0.896,-1.19,0.195,-1.51099999,0.9023,0.8164,-2.422,0.2034,0.02547,0.1681,0.0,0.0,0.11444,0.0,-0.1423,-0.776,0.4602,-0.546,0.0,0.0,-0.6665,2.504,-1.088,-0.6904,0.0,1.0,0.0,0.0,0.0,-0.4717,0.1964439999999999,,
2.95,-0.8877,-0.921,-1.421,-0.2415,-0.875,0.362,0.0,0.0,1.601,1.367,0.11554,0.0,-0.1971,0.03806,1.196,0.9565,-0.9136,0.1853,0.45850001,0.868,-1.511,0.816,-2.422,0.0181,0.1544,0.0,0.0,0.0991,0.0,-0.1274,-0.6694,0.3816,0.1633,1.0,0.0,-0.3333,2.12,-0.7686,-0.5845,1.0,0.0,0.0,0.0,0.0,0.1499,-0.5277080000000002,,
3.008,-1.452,-1.017,-1.471,0.954,-0.875,0.3535,0.0,0.0,1.905,1.644,0.05057,0.0,-0.1968,1.641,1.111,1.022,-1.513,0.1678,-2.02699999,0.8745,0.4585,-1.51,0.816,-0.004005,0.1456,0.0,0.0,0.0812,0.0,-0.1942,-0.7173,0.394,-0.628,0.0,0.0,-0.3333,2.893,-1.409,-0.7676,0.0,1.0,0.0,0.0,0.0,-0.5664,0.0922039999999999,,
3.008,-0.728,-0.9453,-1.502,-0.4976,-0.875,0.3447,0.0,0.0,1.674,1.434,0.0963,0.0,-0.1964,2.97,1.011,1.095,-0.679,0.1442,1.5470000099999999,0.836,-2.027,0.4583,-1.51,-0.01907,0.136,0.0,0.0,0.0669,0.0,-0.147,-0.502,0.2416,1.107,1.0,0.5,0.0,1.871,-0.8525,-0.54,1.0,0.0,0.0,0.0,0.0,1.083,0.0786600000000001,,
2.598,-1.042,-0.983,-1.498,0.696,-0.875,0.3362,0.0,0.0,1.766,1.568,0.0698,0.0,-0.196,1.454,0.912,1.143,-0.959,0.1395,-0.8449999899999999,0.8154,1.547,-2.025,0.4583,-0.03885,0.1242,0.0,0.0,0.0525,0.0,-0.1741,-0.1209,-0.07086,-0.3428,0.0,0.0,0.0,1.927,-1.234,-0.5957,0.0,1.0,0.0,0.0,0.0,-0.3164,1.429316,,
1.691,-0.1846,-0.889,-1.515,-0.9185,-0.875,0.3276,0.0,0.0,1.461,1.338,0.13,0.0,-0.1957,0.2191,0.891,1.175,-0.10266,0.1321,1.98600001,0.736,-0.845,1.546,-2.025,-0.03818,0.11664,0.0,0.0,0.0411,0.0,-0.11206,-0.445,0.2095,0.66,1.0,0.0,0.0,1.063,-0.3352,-0.3118,1.0,0.0,0.0,0.0,0.0,0.63,0.2236282799999999,,
1.578,-0.1396,-0.891,-1.525,-0.2408,-0.875,0.3188,0.0,0.0,1.46,1.347,0.1276,0.0,-0.1953,-0.1896,0.866,1.159,-0.0247,0.12354,-0.07379999000000001,0.5493,1.986,-0.8447,1.546,-0.0415,0.1065,0.0,0.0,0.02705,0.0,-0.1145,-0.357,0.1387,-0.02255,0.0,0.0,0.0,0.936,-0.3955,-0.2917,0.0,1.0,0.0,0.0,0.0,-0.01999,-0.6504812000000001,,
1.6455,-0.5894,-0.9478,-1.528,5.523,-0.875,0.3103,0.0,0.0,1.619,1.504,0.08905,0.0,-0.1948,0.9526,0.8325,1.096,-0.479,0.12006,-1.1849999900000001,0.3938,-0.0738,1.984,-0.8447,-0.04318,0.09436,0.0,0.0,0.01311,0.0,-0.154,-0.2413,0.03214,-0.348,0.0,-0.5,0.0,1.352,-0.7617,-0.4724,0.0,2.0,0.0,0.0,0.0,-0.3093,0.967158,,
1.316,0.3425,-0.8354,-1.524,-1.947,-0.75,0.3018,1.0,0.0,1.308,1.215,0.1613,0.0,-0.1945,1.651,0.774,0.9985,0.4724,0.11896,2.32600001,0.2238,-1.185,-0.0737,1.984,-0.03683,0.08386,0.0,0.0,0.004322,0.0,-0.0797,-0.08405,-0.0643,1.116,0.0,0.0,0.0,0.4653,0.1667,0.02504,1.0,0.0,0.0,0.0,0.0,1.039,-0.0012063999999999,,
1.28,0.3022,-0.844,-1.528,0.0032,-0.625,0.2932,1.0,0.0,1.328,1.238,0.154,0.0,-0.1941,0.374,0.6953,0.8706,0.4182,0.116,-0.21349999,0.10236,2.326,-1.184,-0.0737,-0.02243,0.0736,0.0,0.0,-0.002357,0.0,-0.0871,-0.2659,0.07684,-0.0649,0.0,-0.5,-0.3333,0.534,0.11005,0.03708,0.0,1.0,0.0,0.0,0.0,-0.05545,-0.2489819999999999,,
1.301,0.1772,-0.8643,-1.536,-0.3213,-0.5,0.2844,1.0,0.0,1.379,1.289,0.1396,0.0,-0.1937,-0.3088,0.5806,0.752,0.2554,0.11414,-0.43069999000000003,0.085,-0.2135,2.324,-1.184,-0.0164,0.06305,0.0,0.0,-1.407e-05,0.0,-0.1019,-0.2974,0.0962,-0.1241,-1.0,-0.5,-0.3333,0.684,-0.009155,-0.107,0.0,2.0,0.0,0.0,0.0,-0.10693,0.083292,,
1.1875,0.1876,-0.87,-1.546,0.1945,-0.375,0.276,1.0,0.0,1.389,1.309,0.1348,0.0,-0.1934,-0.5073,0.4407,0.6807,0.2484,0.11,-0.14599999,0.012665,-0.4307,-0.2134,2.324,-0.007355,0.05344,0.0,0.0,-0.005405,0.0,-0.1068,-0.3428,0.1304,-0.02936,-1.0,-1.0,-0.6665,0.6035,-0.1409,-0.1057,0.0,3.0,0.0,0.0,0.0,-0.02573,-0.4914896000000002,,
1.06,-0.0836,-0.901,-1.541,-1.36,-0.375,0.2673,0.0,0.0,1.464,1.397,0.11316,0.0,-0.193,0.6733,0.3015,0.6094,0.0124,0.1063,-0.6605999899999999,-0.02489,-0.146,-0.4304,-0.2134,-0.0097,0.0435,0.0,0.0,-0.01021,0.0,-0.129,-0.1095,-0.0629,-0.2308,-1.0,-1.0,-0.6665,0.8115,-0.3484,-0.2832,0.0,4.0,0.0,0.0,0.0,-0.2035,0.0524027999999999,,
0.7163,0.0692,-0.884,-1.54,-3.871,-0.25,0.2585,1.0,0.0,1.403,1.366,0.1228,0.0,-0.1926,-0.2864,0.167,0.541,0.1686,0.1041,0.30130001,-0.02396,-0.6606,-0.1459,-0.4304,-0.01037,0.0348,0.0,0.0,-0.01091,0.0,-0.11914,-0.1853,0.000927,0.02795,-1.0,-1.0,-0.6665,0.5977,-0.2461,-0.175,1.0,0.0,0.0,0.0,0.0,0.02528,0.0193868,,
0.492,0.398,-0.8374,-1.524,3.975,-0.125,0.25,1.0,0.0,1.276,1.257,0.1516,0.0,-0.1923,-0.1234,0.04468,0.4646,0.5327,0.1054,0.8930000100000001,-0.03093,0.3013,-0.66,-0.1459,-0.001661,0.02783,0.0,0.0,-0.011734,0.0,-0.0894,0.1746,-0.273,0.2157,0.0,-0.5,-0.3333,0.267,0.11444,0.1367,2.0,0.0,0.0,0.0,0.0,0.1927,0.31946128,,
0.7354,-0.1888,-0.9053,-1.52,-1.534,-0.125,0.2413,0.0,0.0,1.462,1.425,0.1059,0.0,-0.1918,1.116,-0.1017,0.38,-0.0729,0.1055,-1.36699999,-0.07697,0.893,0.301,-0.66,-0.00936,0.01945,0.0,0.0,-0.01677,0.0,-0.1364,-0.10004,-0.07324,-0.3555,0.0,-1.0,-0.6665,0.7437,-0.3958,-0.3118,0.0,1.0,0.0,0.0,0.0,-0.3071,-0.0545152,,
0.6797,-0.1814,-0.8955,-1.5,0.074,-0.125,0.2328,0.0,0.0,1.433,1.399,0.1107,0.0,-0.1914,0.9956,-0.2319,0.2766,-0.03976,0.10785,0.15200001,-0.1315,-1.367,0.8926,0.301,-0.015396,0.009514,0.0,0.0,-0.02133,0.0,-0.1313,0.2399,-0.3408,0.03616,1.0,-0.5,-0.3333,0.585,-0.3472,-0.2197,1.0,0.0,0.0,0.0,0.0,0.033,-0.6340040000000002,,
0.555,-0.456,-0.9263,-1.493,2.475,-0.125,0.2241,0.0,0.0,1.511,1.491,0.08905,0.0,-0.191,0.844,-0.2925,0.1547,-0.4353,0.1166,-0.6796999899999999,-0.2096,0.152,-1.366,0.8926,-0.02243,0.0001942,0.0,0.0,-0.02731,0.0,-0.1536,-0.097,-0.0823,-0.1323,1.0,-0.5,-0.6665,0.791,-0.558,-0.4958,0.0,1.0,0.0,0.0,0.0,-0.12,0.36314096,,
0.4817,-0.386,-0.9126,-1.481,-0.0715,-0.125,0.2156,0.0,0.0,1.47,1.456,0.0963,0.0,-0.1907,0.824,-0.3503,0.03525,-0.3833,0.11993,0.23270000999999998,-0.2059,-0.6797,0.1519,-1.366,-0.02779,-0.00779,0.0,0.0,-0.02872,0.0,-0.1461,0.0894,-0.2272,0.07513,1.0,-0.5,-0.3333,0.576,-0.4885,-0.3577,1.0,0.0,0.0,0.0,0.0,0.06995,0.6924079999999998,,
0.4114,-0.00755,-0.865,-1.475,-1.203,0.0,0.2069,1.0,0.0,1.342,1.331,0.1252,0.0,-0.1903,1.472,-0.389,-0.0762,0.000767,0.1192,0.92240001,-0.2205,0.2327,-0.679,0.1519,-0.02611,-0.01319,0.0,0.0,-0.03001,0.0,-0.11633,-0.08844,-0.07495,0.282,1.0,0.0,-0.3333,0.2434,-0.0825,0.11633,2.0,0.0,0.0,0.0,0.0,0.2603,-0.6446220000000001,,
0.6416,-0.4993,-0.926,-1.475,-16.64,0.0,0.1982,0.0,0.0,1.514,1.486,0.0843,0.0,-0.19,0.967,-0.4023,-0.1715,-0.5054,0.1172,-1.26199999,-0.212,0.9224,0.2325,-0.679,-0.03146,-0.01343,0.0,0.0,-0.03082,0.0,-0.1583,-0.2961,0.07367,-0.2954,1.0,0.0,-0.3333,0.6987,-0.5234,-0.5176,0.0,1.0,0.0,0.0,0.0,-0.2632,-0.7379520000000003,,
0.751,-0.9336,-0.9795,-1.474,1.294,0.0,0.1897,0.0,0.0,1.675,1.641,0.04816,0.0,-0.1896,0.3955,-0.4111,-0.2744,-0.9253,0.113,-1.16999999,-0.1678,-1.262,0.922,0.2325,-0.04587,-0.01985,0.0,0.0,-0.03412,0.0,-0.1953,-0.2844,0.05035,-0.354,0.0,0.0,-0.3333,1.042,-0.9634,-0.928,0.0,2.0,0.0,0.0,0.0,-0.3315,-0.1145676,,
0.822,-1.4,-1.049,-1.496,0.7773,-0.125,0.181,0.0,0.0,1.9,1.865,0.002407,0.0,-0.1891,0.511,-0.3948,-0.3477,-1.365,0.0992,-1.55199999,-0.0923,-1.17,-1.261,0.922,-0.06027,-0.02666,0.0,0.0,-0.03647,0.0,-0.2422,-1.009,0.606,-0.5312,0.0,0.0,-0.6665,1.635,-1.424,-1.185,0.0,3.0,0.0,1.0,-9.12,-0.521,-0.5201280000000001,,
0.937,-1.516,-1.076,-1.5205,0.2388,-0.25,0.1724,0.0,0.0,2.002,1.958,-0.01685,0.0,-0.1887,1.1875,-0.3247,-0.3452,-1.457,0.085,-0.6949999899999999,0.02345,-1.552,-1.17,-1.261,-0.078,-0.03168,0.0,0.0,-0.04196,0.0,-0.262,-1.043,0.626,-0.2075,-1.0,-0.5,-0.6665,1.79,-1.547,-1.185,0.0,4.0,0.0,0.0,0.0,-0.2164,0.219672,,
0.9526,-1.262,-1.058,-1.54,-0.0777,-0.375,0.1638,0.0,0.0,1.938,1.893,-0.00722,0.0,-0.1884,0.5376,-0.2147,-0.3076,-1.145,0.07007,0.35720001,0.09454,-0.695,-1.551,-1.17,-0.09143,-0.03738,0.0,0.0,-0.04572,0.0,-0.2517,-0.917,0.53,0.1227,-1.0,-0.5,-0.3333,1.505,-1.238,-0.963,1.0,0.0,0.0,0.0,0.0,0.1315,-0.1388599999999999,,
