Close,EMA,APZ_Upper,APZ_Lower,APZ_Upper%,APZ_Lower%,positive_streak_cumulative,negative_streak_cumulative,ATR%,14ma%,200ma%,14ma-200ma,14ma%_change,14ma%_count,200ma%_count,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP_std14,VWAP_std200,VWAP%,VWAP%_from_high,Weighted_Close_Change_Velocity,percent_change_Close,pct_change_std,percent_change_Close_lag_1,percent_change_Close_lag_3,percent_change_Close_lag_5,percent_change_Close_lag_10,percent_change_Close_7,percent_change_Close_30,percent_change_Close>std,percent_change_Close<std,pct_change_std_rolling,days_since_abnormal_pct_change,VWAP_Divergence,RSI,RSI_overbought,RSI_oversold,RSI_very_overbought,RSI_very_oversold,EFI,direction_flipper_count5,direction_flipper_count_10,direction_flipper_count_14,KC_UPPER%,KC_LOWER%,positive_streak,negative_streak,positive_streak_max,negative_streak_max,is_gap_up,is_gap_down,move_from_gap%,VPT
1.518,4.016,3.988,4.043,-1.169,1.172,1.083,0.0,0.509,1.2295,1.334,0.875,0.2798,-0.3333,1.0,0.0,0.0,-0.9346,-1.733,1.518,0.0,1.0,1.172,-0.3926,-0.2773,1.086,8.09,-0.4846,0.3926,1.107,2.62,-1.098,1.608,0.4084,1.633,3.098,0.0,0.0,0.9204,0.0,1.454,0.9336,0.0,0.0,0.0,0.0,0.9106,-0.5,-0.5,0.0,-0.9307,1.242,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8955
1.0,2.658,2.643,2.676,-0.7544,0.7563,1.65,0.0,0.4377,0.7925,0.9336,1.234,0.1283,-0.1666,1.0,0.0,0.0,-0.948,-1.5205,1.0,0.0,1.0,-0.4255,-0.2162,-0.8584,0.7207,2.719,-0.2542,-0.0466,1.817,0.3926,-0.1644,-0.2489,-0.1451,2.84,2.2,0.0,0.0,1.213,0.0,0.975,0.7285,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,-0.7256,0.691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04684
0.787,2.045,2.043,2.045,-0.4866,0.49,3.127,0.0,0.2761,0.6206,0.674,1.675,0.2656,0.0,1.0,0.0,0.0,-1.301,-1.692,0.787,0.0,1.0,-0.679,0.07764,-0.5195,0.4934,1.817,0.768,0.535,2.293,-0.0466,2.62,-1.098,-0.893,2.148,1.845,0.0,0.0,1.873,0.0,0.739,0.6284,0.0,0.0,0.0,0.0,0.8555,0.5713,0.5,0.0,-0.4893,0.4993,1.5,0.0,-2.0,0.0,0.0,0.0,0.0,0.839
0.07117,1.447,1.446,1.448,0.2935,-0.2869,2.12,0.0,0.641,-0.1556,-0.0287,1.478,-0.2878,0.3635,1.0,0.0,0.0,-0.1766,-0.5713,0.07117,0.0,1.0,1.337,0.3784,-0.006756,-0.343,1.325,1.464,-1.902,1.4375,0.535,0.3926,-0.1644,-0.635,1.283,1.381,0.0,0.0,1.675,0.0,0.02426,0.2126,0.0,0.0,0.0,0.0,-1.317,0.5,0.5,0.0,0.4019,-0.1782,-0.5,0.5713,-2.0,0.0,0.0,0.0,0.0,-1.293
0.0904,0.915,0.9136,0.917,0.3223,-0.3142,0.9023,0.0,0.523,-0.1249,0.02728,0.959,0.2617,0.1818,1.0,0.0,0.0,-0.2842,-0.624,0.0904,0.0,1.0,-0.459,0.526,0.444,-0.345,0.762,1.376,0.1469,0.734,-1.902,-0.0466,2.62,0.348,0.9873,1.03,0.0,0.0,1.214,0.0,0.09283,-0.1389,0.0,0.0,0.0,0.0,0.02916,0.5,0.5,0.0,0.4705,-0.1538,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.03093
0.8843,0.837,0.837,0.8374,-0.3564,0.3677,0.543,0.0,0.773,0.58,0.807,0.9624,1.618,0.0,1.0,0.0,0.0,-1.327,-1.711,0.8843,0.0,1.0,1.628,0.919,2.998,0.2235,0.9956,0.03143,1.443,0.57,0.1469,0.535,0.3926,1.608,0.9834,0.941,0.0,0.0,1.235,0.0,0.802,0.5557,0.0,0.0,0.0,0.0,4.094,0.5,0.5,1.0,-0.2666,0.4607,0.5,0.0,-2.0,0.0,1.0,0.0,5.684,4.17
-0.1757,0.706,0.706,0.706,0.5996,-0.596,0.2869,0.0,1.113,-0.55,-0.3894,1.208,-0.856,0.5,1.0,0.0,0.0,0.0843,-0.5796,-0.1757,0.0,1.0,1.56,1.266,4.973,-0.619,1.065,0.3904,-1.464,0.343,1.443,-1.902,-0.0466,-0.2489,0.6733,0.8457,0.0,0.0,1.122,0.0,-0.349,0.0731,0.0,0.0,0.0,0.0,-1.333,0.0,0.5,1.0,0.62,-0.566,-0.25,0.2856,-2.0,0.0,0.0,0.0,0.0,-1.285
-0.5166,0.5493,0.5464,0.5522,0.8447,-0.844,0.0,0.0,1.1,-0.8804,-0.7173,1.4,-1.311,0.5,1.0,-1.333,0.0,0.4954,-0.1959,-0.5166,0.0,1.0,0.0857,1.58,2.557,-0.8745,0.838,1.651,-0.3706,0.1877,-1.464,0.1469,0.535,-1.098,0.5073,0.749,0.0,0.0,0.8105,0.0,-0.667,0.427,0.0,0.0,0.0,0.0,-0.2651,-0.2856,0.5,1.0,0.8447,-0.838,-0.25,0.75,-2.0,0.0,0.0,0.0,0.0,-0.2703
-1.809,0.3896,0.3867,0.3926,1.709,-1.712,0.0,-4.016,1.463,-1.733,-1.82,1.143,10.32,0.5,1.0,-1.0,0.0,1.856,0.6704,-1.809,0.0,1.0,0.924,1.397,1.768,-1.618,0.756,1.687,-1.082,0.406,-0.3706,1.443,-1.902,-0.1644,0.1401,0.6304,0.0,0.0,0.5527,0.0,-1.836,-1.572,0.0,0.0,0.0,0.0,-0.6445,0.0,0.5,0.0,1.609,-1.828,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,-0.6562
-0.987,0.1765,0.1743,0.1787,0.7085,-0.7104,0.0,-4.016,0.9883,-0.81,-0.901,0.6553,-0.521,0.0,1.0,-1.0,0.0,1.002,0.4172,-0.987,0.0,1.0,-0.1702,1.217,1.25,-0.8184,0.5947,-0.3862,0.558,0.497,-1.082,-1.464,0.1469,2.62,-0.4048,0.4885,0.0,0.0,0.3914,0.0,-0.921,-2.58,0.0,0.0,0.0,0.0,0.1986,0.0,0.5,0.0,0.708,-0.7065,0.5713,-0.5,-1.333,0.0,0.0,0.0,0.0,0.2125
