,ATR,ATR%,14ma%,200ma%,14ma-200ma,14ma_crossover,200ma_crossover,200DAY_ATR%,200DAY_ATR-%,percent_from_high,new_high,days_since_high,percent_range,VWAP%,percent_change_Close,percent_change_Close_std,percent_change_Volume,std_percent_change_Close,std_percent_change_Close>1,cumsum_percent_change_Close,14_day_range,Percent_ATR,Volatility_Ratio,ATR%_change,days_since_abnormal_pct_change,psych_level,direction_flipper,KC_UPPER%,KC_LOWER%,RSI,MACD,PPO,Volatility,B%,positive_streak,negative_streak,AISRSA_AISRSA,AWHAERT_AWHAERT,FEDFUNDS_FEDFUNDS,GDP_GDP,MSPUS_MSPUS,PCOPPUSDM_PCOPPUSDM,PNRGINDEXM_PNRGINDEXM,UNRATE_UNRATE,USPBS_USPBS,USTRADE_USTRADE,WM2NS_WM2NS,Predictions,Prediction_Error
7745,4.581501451230006,4.3574180563,2.67625394,34.3405176987,25.31996186603996,1.000001,1.000001,0.7879522391,0.7008038979000001,-14.3240373369,0.0,18.000000999999997,2.2094659754,2.3207490788,0.9107071969439563,3.0790366419,-8.207016670200002,2.8863587064000003,1.000001,2.4224209512000003,16.7188542919,4.3574180563,0.5070594126,0.5657129958,1.000000000139778e-06,1e-06,1.000001,5.3196717495,7.7525814194,52.7047526705,-1.2081216869,-1.0790309378,0.1080541417,0.4718713034,3.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18488.300001,-5.2974725,6.82
7746,4.581501451230006,4.1039047342,2.1096222989,32.964722329699995,25.31996186603996,1.000001,1.000001,0.793119228,0.7110411533000001,-14.972422188600001,0.0,19.000000999999997,1.5251109304,-0.8026672167,-0.3113094119255241,3.0799624909000003,-27.8125453056,2.6746806336,1.000001,-2.3230209173,17.608903605600002,4.1039047342,0.385189054158,0.48114462989999995,1.000001,1e-06,1.0000000000287557e-06,5.7367955838,6.5749176188,45.505145267299994,-0.9865546825,-0.8829583336,0.1002878267,0.4650814056,1.0000000000287557e-06,1.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18488.300001,-9.467405,29.41
7747,4.3707160051,3.7740404588,3.495512223,34.6004585169,25.31996186603996,1.000001,1.000001,0.7806809198,0.7052001306,-13.6905610211,0.0,20.000000999999997,3.1430797206000003,1.4391778562,0.5689010875384305,3.0802347954,43.5621278195,2.5506147771000003,1.000001,2.4491390239,15.8621851848,3.7740404588,0.8328165429000001,0.36344372570000005,1.000000000139778e-06,1e-06,1.000001,3.9437954004,7.3783249759,53.4299237022,-0.6645114257999999,-0.593851471,0.0956078726,0.5731512554,1.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18488.300001,-1.92669,4.39
7748,4.1335731697,3.5393212648000003,4.053153716199999,35.371108299199996,25.31996186603996,1.000001,1.000001,0.7741042715,0.7033178663,-12.960196279400002,0.0,21.000000999999997,1.6182897018,0.7904411464000001,0.31181345859671045,3.0788604096000003,-18.6120633251,2.5188102498,1.000001,4.6082447122,14.889967284699999,3.5393212648000003,0.4572324966,0.29127543359999997,1.000001,1e-06,1.000001,3.0091030969,7.6088596976,57.1900342775,-0.32644863580000005,-0.2908467912000001,0.0944766096,0.7126150389,2.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18488.300001,-12.973697,42.61
7749,4.1792874118,3.6978301771,0.8444698516,30.676273752900002,25.31996186603996,1.000001,1.000001,0.8022291561,0.7282725726,-15.769858284300001,0.0,22.000000999999997,2.7871197572,-3.2923708754,-1.2719317783841781,3.0889658557,24.6223757076,2.5604509886,1.000001,-1.6197755630000004,18.722348072400003,3.6978301771,0.7537185526,0.3200060278,2.000001,1e-06,1.0000000000287557e-06,6.4145031867,4.6789863446,46.530245138299996,-0.3586054843,-0.31997317720000007,0.0961613164,0.497944681,1.0000000000287557e-06,1.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18632.700001,-5.223759,3.11
7750,4.065716244800001,3.4898853303,3.8860141638000005,34.3382968479,25.31996186603996,1.000001,1.000001,0.7792892177,0.7094915311000001,-13.176324563300001,0.0,23.000000999999997,2.6609438962,3.0271506845000005,1.1797859586497523,3.0950331714000003,-26.5825906303,2.6997070828000003,1.000001,1.3032949919999999,15.1759603784,3.4898853303,0.762474092,0.2003228894,1.000000000139778e-06,1e-06,1.000001,3.2938508532,7.1758041378,51.296595781,-0.10210580740000001,-0.09105023719999994,0.101300899,0.7947116924000001,1.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18632.700001,-2.5747087,3.18
7751,4.0864305959000005,3.6111970619,0.8414964837000001,30.1630215192,25.278577355,1.000001,1.000001,0.8043803195,0.7321563983,-15.6655155904,0.0,24.000000999999997,3.4199396898,-2.9390268477999997,-1.1315758963621407,3.1031120991,52.0071769481,2.6924692070000003,1.000001,1.3877073286,18.5754590536,3.6111970619,0.9470386659000001,0.2170665821,1.000001,1e-06,1.0000000000287557e-06,6.2793080025000005,4.5542821833,51.3937848716,-0.16641936599999999,-0.14830297709999996,0.1010218881,0.5254222868,1.0000000000287557e-06,1.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18632.700001,-4.1880307,2.7
7752,4.0078592764000005,3.48267237,2.2439995309,32.0281422108,25.31996186603996,1.000001,1.000001,0.7922419974,0.72258857,-14.2346031789,0.0,25.000000999999997,1.2339302454999999,1.6506586475,0.6424193369316419,3.104504188,-40.030909561200005,2.676753266,1.000001,4.6807804968,16.5971425892,3.48267237,0.385189054158,0.19093152730000001,2.000001,1e-06,1.000001,4.481849731900001,5.9661663781000005,56.391593852099994,-0.0617487063,-0.05486115479999998,0.1005073475,0.6966919397,1.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18632.700001,-4.393048,7.84
7753,3.7950024387,3.3008633105,1.6219581882999998,31.5700850513,25.31996186603996,1.000001,1.000001,0.7930608211,0.7270435749,-14.3165830689,0.0,26.000000999999997,1.5743292324,-0.1345230511,-0.05428598209217617,3.1031770925,-13.806852968500001,2.4862604141,1.000001,7.7572081693,16.7087000094,3.3008633105,0.47694553279999996,0.1411117676,3.000001,1e-06,1.0000000000287557e-06,4.3657409393,5.5368479922,62.0659022966,0.012186943799999999,0.01077215279999999,0.0933063892,0.6790123164,1.0000000000287557e-06,1.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18632.700001,-2.1207204,38.07
7754,3.4371451432,2.9384844636,2.9419551575000003,33.508196910799995,25.31996186603996,1.000001,1.000001,0.7784035209,0.7196338516,-12.826047885400001,0.0,27.000000999999997,1.778236282,1.6909801223999998,0.659085121608842,3.1048382057,20.400421713700002,2.4099545149000003,1.000001,6.4642150744,14.713167859399999,2.9384844636,0.6051550885,-0.021342213,4.000001,1e-06,1.000001,2.3399999773,6.4754524135,60.6163338777,0.2295190235,0.2019932511,0.0905286583,0.8103144448,1.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18646.000001,-1.0491995,2.59
7755,3.759288153,3.0219359734,8.621218708899999,41.569216612199995,25.31996186603996,1.000001,1.000001,0.7365886062,0.6761499067000001,-7.288709451399999,0.0,28.000000999999997,4.7427674417,5.8857710337560025,2.3172855579271365,3.132005194,139.0152327901,2.8734097707,1.000001,11.2446909568,7.861730123699999,3.0219359734,1.5694478886999998,-0.0416691369,1.000000000139778e-06,1e-06,1.000001,-2.6300031304999996,11.695810050599999,66.5006608476,0.989884432,0.8643285117,0.1068913485,1.1246444617999998,2.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18646.000001,-0.8214438,1.35
7756,3.7878591456,3.1278772950000002,4.825795060499999,37.4333134586,25.31996186603996,1.000001,1.000001,0.7589053889,0.6963478630000001,-9.7480947785,0.0,29.000000999999997,4.7398836888,-2.7783509074999997,-1.0483061622354877,3.1389538933,9.201180885,2.6908658499,1.000001,12.786566735,10.8009872646,3.1278772950000002,1.5153686941,-0.019003716,1.000001,1.000001,1.0000000000287557e-06,0.49998635160000005,8.8836445335,69.0152240871,1.3110834864999998,1.1348917056999999,0.0997246672,0.9199285924,1.0000000000287557e-06,1.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18646.000001,0.4159657,1.4
7757,3.6564302908,3.0171057257,4.0691429168,37.1594628285,25.31996186603996,1.000001,1.000001,0.7592504402,0.6989083456,-9.681017738600001,0.0,30.000000999999997,2.8137611815000003,0.00013948549999999796,0.011761083493930508,3.1389298363,-42.548806706300006,2.6998018084,1.000001,11.834004471899998,10.718698889799999,3.0171057257,0.9326037557,-0.1211400372,2.000001,1.000001,1.000001,0.6686736706,8.3826425066,68.1398551047,1.5549738601999998,1.3352983677999999,0.1000253876,0.8749057373,1.000001,1e-06,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18646.000001,-7.7376704,658.9
7758,3.5335725158,2.927323958,3.1237225672,36.251531269299996,25.31996186603996,1.000001,1.000001,0.7632109406,0.7046644815,-10.038748684400002,0.0,31.000000999999997,2.5267141518000003,-0.45094964080000005,-0.17109260110445818,3.1391707579,-25.315036953200003,2.5813160775000004,1.000001,7.6863146487,11.158971833799997,2.927323958,0.8631490667,-0.0955102456,3.000001,1.000001,1.0000000000287557e-06,1.2472348690999997,7.5347360048,63.102262093,1.6900447072,1.443821711,0.0956227625,0.812996764,1.0000000000287557e-06,1.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18646.000001,-6.622821,37.71
7759,3.5121442713,2.9508860364,1.4286479816,34.011665154,25.31996186603996,1.000001,1.000001,0.7757135531,0.7166958524,-11.298252734,0.0,32.000001,2.3021397754,-1.454874793,-0.56136042080267,3.138275091,2.5183202489,2.5723124075,1.000001,3.8993726938,12.737353092300001,2.9508860364,0.7801529703000001,-0.0575069068,4.000001,1.000001,1.0000000000287557e-06,2.8262949832,6.0263621261,56.510575949599996,1.6417946779999997,1.3991348942,0.0952317063,0.7049232384,1.0000000000287557e-06,2.000001,2.1880010000000003,30.800001,0.090001,22024.502001,358700.000001,6713.81136463636,95.4028581823368,6.9000010000000005,20449.000001,15107.800001,18702.300001,-4.0575485,6.23
7760,3.7278583172,3.2142251846,-1.275608991,30.283468320300003,25.31996186603996,1.0000000000287557e-06,1.000001,0.7997003391,0.7354158554,-13.5638612092,0.0,33.000001,4.1041520339,-2.6092508264,-1.009998179157,3.143435588,4.5457391592,2.6709249036,1.000001,2.1019730539,15.6923520882,3.2142251846,1.2768724309,0.032342086,5.000001,1e-06,1.0000000000287557e-06,5.7072467381,3.9354278158000002,52.8335935649,1.3427754621999999,1.1429962220999998,0.09899383120000001,0.5187337874,1.0000000000287557e-06,3.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18702.300001,-4.89088,3.84
7761,3.7071445111,3.1547482076,-0.07652835140000003,31.687366473100003,25.31996186603996,1.0000000000287557e-06,1.000001,0.7909227647,0.7278278205000001,-12.4236027036,0.0,34.000001,2.8508273489000002,1.259350021,0.4956693712279611,3.1440910248000002,3.1369555413000003,2.6640254991,1.000001,1.9135820755,14.186019412499999,3.1547482076,0.9036633733,-0.0006293188000000005,6.000001,1e-06,1.000001,4.3452085194,5.1190351035,52.5633363419,1.2152500594,1.0333760448,0.0987322381,0.5931426652,1.000001,1e-06,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18702.300001,-4.577558,10.24
7762,3.7321444021000003,3.1934153188,-0.6255743161999998,30.660665592900003,25.31996186603996,1.0000000000287557e-06,1.000001,0.7972764210000001,0.7334081346,-12.9005735074,0.0,35.000001,1.9337753502,-0.5868295248,-0.22884072214316692,3.1441838789000003,-27.7099127865,2.6614628249,1.000001,0.5227315633,14.811320861699999,3.1934153188,0.6055517232000001,0.019747392500000002,7.000001,1e-06,1.0000000000287557e-06,4.9336035859,4.6466413705,50.1218806667,1.05043392,0.8931828657,0.0985900807,0.5299882122,1.0000000000287557e-06,1.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18702.300001,-8.896854,37.88
7763,3.6521447509000002,3.1552007848000003,-1.7408333445,29.1201327403,25.31996186603996,1.0000000000287557e-06,1.000001,0.8060255658000001,0.7429215701,-13.735275257100003,0.0,36.000001,2.9805665098,-1.0054642223,-0.38965428141218705,3.1439475549,13.388033819699999,2.5121983662000003,1.000001,2.7924191978,15.9222408927,3.1552007848000003,0.9446529121,0.027672397700000004,8.000001,1e-06,1.0000000000287557e-06,5.7393251367,3.7262762176,54.524367642799994,0.8199887721999999,0.6960814695,0.0928255041,0.41503497869999995,1.0000000000287557e-06,2.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18702.300001,-6.7719836,16.38
7764,3.5550018501,3.0902311998000003,-2.2570162719,28.05933002,25.31996186603996,1.0000000000287557e-06,1.000001,0.8117913542,0.7499867502,-14.264414564900001,0.0,37.000001,1.9732314019,-0.6514142502000001,-0.2555677566452346,3.1417544348,-19.036944523,2.3767996343,1.000001,-0.9000750456999993,16.6376849429,3.0902311998000003,0.6385393206000001,0.2126937015,9.000001,1e-06,1.0000000000287557e-06,6.1100288738,3.1606637256,47.3357692424,0.5734578858,0.4872348842,0.0877409649,0.33897173999999997,1.0000000000287557e-06,3.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18640.900001,-1.7499025,5.85
7765,3.5135736929,3.0539537159,-2.3605122984999993,27.803943146800002,25.31996186603996,1.0000000000287557e-06,1.000001,0.812989005,0.7519099507,-14.2569602969,0.0,38.000001,3.1899233824,-0.04310942229999999,-0.013749783102458167,3.1417994654,35.4574045455,2.2360517526000003,1.000001,1.9755690861,16.627544778,3.0539537159,1.0445235186,0.22494459,10.000001,1e-06,1.000001,5.9071849382,3.2546752095,53.9260475612,0.37456967639999994,0.31788620059999995,0.0823308881,0.33926750819999996,1.000001,1e-06,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18640.900001,-3.3735516,244.35
7766,3.5385735839000003,3.0347974238,-1.1361719042000002,29.2575447408,25.31996186603996,1.0000000000287557e-06,1.000001,0.8039982005,0.7433022721,-13.1017989413,0.0,39.000001,2.3499134354,1.3033234901,0.5065708626067141,3.1399086880000002,-17.5000235863,2.2192372273000003,1.000001,1.6260944555999999,15.0771831884,3.0347974238,0.7743239223,0.1661388506,11.000001000000001,1e-06,1.000001,4.5334647669,4.5709265046,53.206744353299996,0.33812335029999996,0.2866911374,0.08169609430000001,0.45868790639999996,2.000001,1e-06,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18640.900001,1.3043176,1.57
7767,3.8021446419,3.4191950164000002,-5.4990034469,23.0460743832,25.31996186603996,1.0000000000287557e-06,1.000001,0.8468966474,0.7785127671000001,-17.126245073899998,0.0,40.000001,3.8938876456,-4.6924390959,-1.81738627362291,3.1567968597,55.98482058629999,2.5577700755,1.000001,-2.9095385440999992,20.6654653509,3.4191950164000002,1.1388327324999998,0.26687501140000003,12.000001000000001,1e-06,1.0000000000287557e-06,9.504651399899998,0.7529326491999999,43.4977527108,-0.1250540622,-0.10627443349999999,0.0949870914,0.05310282870000005,1.0000000000287557e-06,1.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18640.900001,-1.8783668,0.03
7768,4.0628590366,3.5231175863,-1.8994490748000001,27.3408849272,25.31996186603996,1.0000000000287557e-06,1.000001,0.8205259138000001,0.750063582,-14.055740549000001,0.0,41.000001,4.1016341681,3.6348202078000003,1.4231004395179734,3.1660079947,1.5224641751000005,2.7215749299,1.000001,-0.9440842221000001,16.354486805500002,3.5231175863,1.1642069146999998,0.3955502261,1.000000000139778e-06,1e-06,1.000001,5.8699252971,4.6994264618,47.3481188257,-0.1578560317,-0.13428500119999998,0.1009830811,0.3857267933,1.000001,1e-06,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18640.900001,-3.5316317,3.48
7769,4.0192875644,3.6921620710000003,-6.5120831452,20.0083913022,25.31996186603996,1.0000000000287557e-06,1.000001,0.8701976821,0.7963544607,-18.870168509299997,0.0,42.000001,3.9224671208,-5.6239810455359995,-2.184885457693895,3.1920563250000002,30.2084740499,2.4099665384,1.000001,-12.8979433971,23.259225622000002,3.6921620710000003,1.0623777612999998,0.44365499340000003,1.000001,1e-06,1.0000000000287557e-06,11.468238527499999,-0.39175331449999984,24.220310727,-0.6970842022,-0.5986490309000001,0.0913122425,-0.04261243910000001,1.0000000000287557e-06,1.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18829.500001,-5.925273,1.71
7770,3.8492877606,3.5389243055,-5.877482950000001,19.7172252531,24.7063818005,1.0000000000287557e-06,1.000001,0.8706919252,0.7999134591,-18.9372455492,0.0,43.000001,3.0890887209,-0.13601916799999997,-0.04926852612843968,3.1914891533,-35.425856427700005,2.365403293,1.000001,-10.327886496800001,23.3612189985,3.5389243055,0.8728901401,0.44307578169999995,2.000001,1e-06,1.0000000000287557e-06,10.7529263181,-0.1361544014999998,27.1073196072,-1.1187922283,-0.9681302571000001,0.0896824797,0.03171293500000005,1.0000000000287557e-06,2.000001,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18829.500001,-3.477322,69.58
7771,3.8028590802,3.4433711522,-3.7931176508999997,21.3463062915,23.7820371546,1.0000000000287557e-06,1.000001,0.858522421,0.789655018,-17.6926443497,0.0,44.000001,2.4990905018,1.4871181034999998,0.5796968094903369,3.1922446769,-12.405699803100001,2.4351855583,1.000001,-8.8668533197,21.495826524800002,3.4433711522,0.7257694743,0.3695100066,3.000001,1.000001,1.000001,8.6484554889,1.6816569678,31.1469734346,-1.3032206383,-1.1352659934999998,0.0922803434,0.1590791131,1.000001,1e-06,2.139001,30.900001,0.090001,22024.502001,358700.000001,7068.90714385714,100.89541252644,6.700001,20553.000001,15113.700001000001,18829.500001,-5.2689033,10.09
